"","Island","Culmen Length (mm)","Culmen Depth (mm)","Flipper Length (mm)","Body Mass (g)","Sex","Species"
"818","Dream",52.55,19.4,196.5,4325,"MALE","Chinstrap"
"819","Dream",50.2,19.3,203.5,3825,"MALE","Chinstrap"
"820","Dream",49.85,19.55,196.5,3600,"MALE","Chinstrap"
"821","Dream",50.25,19.15,197,3937.5,"MALE","Chinstrap"
"822","Dream",53.85,19,198,3600,"MALE","Chinstrap"
"823","Dream",50.85,19.3,197,4125,"MALE","Chinstrap"
"824","Dream",50.95,18.35,198,3700,"MALE","Chinstrap"
"825","Dream",50.35,19.75,201,3950,"MALE","Chinstrap"
"826","Dream",52.05,18.7,204,3837.5,"MALE","Chinstrap"
"827","Dream",50.95,19.25,198.5,4250,"MALE","Chinstrap"
"828","Dream",51.45,19.05,196.5,3712.5,"MALE","Chinstrap"
"829","Dream",51.15,18.75,206.5,3912.5,"MALE","Chinstrap"
"830","Dream",51.1,19.5,199.5,3750,"MALE","Chinstrap"
"831","Dream",51.85,19.4,196.5,3600,"MALE","Chinstrap"
"832","Dream",51.5,19.4,203.5,3750,"MALE","Chinstrap"
"833","Dream",49.9,18.55,201.5,3875,"MALE","Chinstrap"
"834","Dream",50.8,18.95,197,3587.5,"MALE","Chinstrap"
"835","Dream",51.7,19.6,197,3950,"MALE","Chinstrap"
"836","Dream",51.4,18.85,201,4050,"MALE","Chinstrap"
"837","Dream",50.45,18.6,197,3950,"MALE","Chinstrap"
"838","Dream",52.05,18.5,201.5,3575,"MALE","Chinstrap"
"839","Dream",51.6,19.15,197,3900,"MALE","Chinstrap"
"840","Dream",50.8,19.65,196,3900,"MALE","Chinstrap"
"841","Dream",50.4,19.65,195,4150,"MALE","Chinstrap"
"842","Dream",49.75,19.45,198.5,4025,"MALE","Chinstrap"
"843","Dream",52.75,20.1,202.5,3900,"MALE","Chinstrap"
"844","Dream",52.4,19.7,198.5,4025,"MALE","Chinstrap"
"845","Dream",49.5,19.4,196.5,3750,"MALE","Chinstrap"
"846","Dream",51.85,19.1,207,4125,"MALE","Chinstrap"
"847","Dream",52.15,19.45,205.5,3712.5,"MALE","Chinstrap"
"848","Dream",50.25,19.7,205.5,4550,"MALE","Chinstrap"
"849","Dream",53.05,18.6,194,4025,"MALE","Chinstrap"
"850","Dream",51.2,19.5,204.5,3900,"MALE","Chinstrap"
"851","Dream",49.85,19.55,192,3975,"MALE","Chinstrap"
"852","Dream",51.4,18.6,198.5,4550,"MALE","Chinstrap"
"853","Dream",51.25,19.25,198.5,4175,"MALE","Chinstrap"
"854","Dream",51.6,19.95,201.5,3975,"MALE","Chinstrap"
"855","Dream",51.65,18.9,195,3925,"MALE","Chinstrap"
"856","Dream",50.05,19.8,194,4200,"MALE","Chinstrap"
"857","Dream",51.65,19.75,196.5,4125,"MALE","Chinstrap"
"858","Dream",50.1,18.5,206.5,3737.5,"MALE","Chinstrap"
"859","Dream",49.5,19.5,198,3812.5,"MALE","Chinstrap"
"860","Dream",54,18.6,199.5,4525,"MALE","Chinstrap"
"861","Dream",50.2,18.55,190.5,3525,"MALE","Chinstrap"
"862","Dream",50.4,19.1,197.5,4000,"MALE","Chinstrap"
"863","Dream",50.5,20.3,200.5,4125,"MALE","Chinstrap"
"864","Dream",50,19.2,210,4200,"MALE","Chinstrap"
"865","Dream",51.25,19.5,191,4475,"MALE","Chinstrap"
"866","Dream",49,19.85,198,4300,"MALE","Chinstrap"
"867","Dream",49.75,19.25,208.5,3925,"MALE","Chinstrap"
"868","Dream",51.15,19.45,194.5,4200,"MALE","Chinstrap"
"869","Dream",52.2,18.35,200,3975,"MALE","Chinstrap"
"870","Dream",50.4,19.2,202,4175,"MALE","Chinstrap"
"871","Dream",52.95,19.05,205.5,3800,"MALE","Chinstrap"
"872","Dream",50.35,19.75,198.5,3625,"MALE","Chinstrap"
"873","Dream",50.35,19.15,202,3625,"MALE","Chinstrap"
"874","Dream",49.35,18.25,203,3800,"MALE","Chinstrap"
"875","Dream",50.55,19.05,196,4175,"MALE","Chinstrap"
"876","Dream",50.5,19.25,199.5,3875,"MALE","Chinstrap"
"877","Dream",49.15,19.9,201,3275,"MALE","Chinstrap"
"878","Dream",50.8,20.3,207,3800,"MALE","Chinstrap"
"879","Dream",51.7,19.15,202.5,4250,"MALE","Chinstrap"
"880","Dream",50.2,20.5,190.5,4300,"MALE","Chinstrap"
"881","Dream",52.15,20.15,205.5,3762.5,"MALE","Chinstrap"
"882","Dream",53.9,19.05,199,3750,"MALE","Chinstrap"
"883","Dream",49.9,19.65,198,4075,"MALE","Chinstrap"
"884","Dream",51.25,19.25,196,3875,"MALE","Chinstrap"
"885","Dream",50.9,18.7,199,4037.5,"MALE","Chinstrap"
"886","Dream",50.7,19.3,203.5,3800,"MALE","Chinstrap"
"887","Dream",50.7,19.3,203.5,3825,"MALE","Chinstrap"
"888","Dream",51.1,18.35,206,4087.5,"MALE","Chinstrap"
"889","Dream",50.25,19.8,200,4025,"MALE","Chinstrap"
"890","Dream",51.5,18.85,203,3850,"MALE","Chinstrap"
"891","Dream",50.8,18.7,197.5,3275,"MALE","Chinstrap"
"892","Dream",51.3,18.2,195.5,3900,"MALE","Chinstrap"
"893","Dream",49.75,19,203.5,3912.5,"MALE","Chinstrap"
"894","Dream",53.15,18.9,199,3925,"MALE","Chinstrap"
"895","Dream",51.4,19.3,204,4050,"MALE","Chinstrap"
"896","Dream",52.4,19.05,200.5,3650,"MALE","Chinstrap"
"897","Dream",50.75,18.25,207.5,3500,"MALE","Chinstrap"
"898","Dream",50,19.1,195,3912.5,"MALE","Chinstrap"
"899","Dream",49.25,19.6,208.5,3925,"MALE","Chinstrap"
"900","Dream",51.6,18.95,203,4225,"MALE","Chinstrap"
"901","Dream",51.15,19.4,207.5,3775,"MALE","Chinstrap"
"902","Dream",48.75,20.35,199.5,3450,"MALE","Chinstrap"
"903","Dream",49.9,19.5,202,3725,"MALE","Chinstrap"
"904","Dream",52.8,19.75,197,4125,"MALE","Chinstrap"
"905","Dream",50,19,202,3650,"MALE","Chinstrap"
"906","Dream",50.95,19.9,203.5,4050,"MALE","Chinstrap"
"907","Dream",51.2,19.25,207,3550,"MALE","Chinstrap"
"908","Dream",50.8,19.6,201.5,3875,"MALE","Chinstrap"
"909","Dream",51.1,19.45,197.5,3587.5,"MALE","Chinstrap"
"910","Dream",50.25,18.85,195,3875,"MALE","Chinstrap"
"911","Dream",50.65,19.7,197,3650,"MALE","Chinstrap"
"912","Dream",50.5,19.05,202,4250,"MALE","Chinstrap"
"913","Dream",50,19.3,203,3900,"MALE","Chinstrap"
"914","Dream",50.85,19.25,201,4075,"MALE","Chinstrap"
"915","Dream",50.25,19.3,197,3925,"MALE","Chinstrap"
"916","Dream",49.75,18.85,201.5,3587.5,"MALE","Chinstrap"
"917","Dream",50.65,20.55,204.5,3900,"MALE","Chinstrap"
"918","Dream",51.75,19.45,200.5,3737.5,"MALE","Chinstrap"
"919","Dream",52.35,19.25,208.5,3775,"MALE","Chinstrap"
"920","Dream",51.1,19.65,198.5,4100,"MALE","Chinstrap"
"921","Dream",52.8,19.9,205.5,3425,"MALE","Chinstrap"
"922","Dream",50.45,18.45,196,4050,"MALE","Chinstrap"
"923","Dream",50.65,19.25,206.5,4450,"MALE","Chinstrap"
"924","Dream",51.4,18.75,197.5,4000,"MALE","Chinstrap"
"925","Dream",51.35,19.5,199,3850,"MALE","Chinstrap"
"926","Dream",52.1,19.65,202,4300,"MALE","Chinstrap"
"927","Dream",51.75,19.5,196,3825,"MALE","Chinstrap"
"928","Dream",51.3,19,200.5,3700,"MALE","Chinstrap"
"929","Dream",51.6,18.8,197,4225,"MALE","Chinstrap"
"930","Dream",53.5,19.3,196,4175,"MALE","Chinstrap"
"931","Dream",51.3,19.7,199.5,3975,"MALE","Chinstrap"
"932","Dream",50.05,19.3,199.5,4100,"MALE","Chinstrap"
"933","Dream",50.05,19.1,201,3925,"MALE","Chinstrap"
"934","Dream",51.35,19,203.5,3600,"MALE","Chinstrap"
"935","Dream",50.5,19.5,192,4025,"MALE","Chinstrap"
"936","Dream",52,19.4,195.5,4200,"MALE","Chinstrap"
"937","Dream",51.75,19.2,201,3875,"MALE","Chinstrap"
"938","Dream",51.4,19.3,198,4025,"MALE","Chinstrap"
"939","Dream",52.8,19.45,204,3862.5,"MALE","Chinstrap"
"940","Dream",50.8,19.4,193.5,4000,"MALE","Chinstrap"
"941","Dream",49.75,19.45,198,3737.5,"MALE","Chinstrap"
"942","Dream",52.4,18.9,206,3662.5,"MALE","Chinstrap"
"943","Dream",50,19.35,199,4050,"MALE","Chinstrap"
"944","Dream",50.8,19.35,205,3950,"MALE","Chinstrap"
"945","Dream",50.75,20.15,198,3587.5,"MALE","Chinstrap"
"946","Dream",50.8,18.7,197,4300,"MALE","Chinstrap"
"947","Dream",50.65,18.9,198,3625,"MALE","Chinstrap"
"948","Dream",52.3,19.45,201,3762.5,"MALE","Chinstrap"
"949","Dream",49.25,19.2,205,4200,"MALE","Chinstrap"
"950","Dream",50.5,19.1,208,3600,"MALE","Chinstrap"
"951","Dream",49.5,19.2,191.5,4200,"MALE","Chinstrap"
"952","Dream",53.55,19.75,207.5,3925,"MALE","Chinstrap"
"953","Dream",50.25,18.7,197.5,4300,"MALE","Chinstrap"
"954","Dream",51.75,19.05,196,4175,"MALE","Chinstrap"
"955","Dream",50.5,18.5,202,4675,"MALE","Chinstrap"
"956","Dream",51.5,19.75,195,4125,"MALE","Chinstrap"
"957","Dream",51.25,18.75,199.5,3900,"MALE","Chinstrap"
"958","Dream",50.3,19.25,194,4225,"MALE","Chinstrap"
"959","Dream",50.45,19.5,196,4400,"MALE","Chinstrap"
"960","Dream",51.65,19.15,192,3900,"MALE","Chinstrap"
"961","Dream",50.25,19.65,197,4137.5,"MALE","Chinstrap"
"962","Dream",50.05,18.85,197,3787.5,"MALE","Chinstrap"
"963","Dream",50.25,18.2,205.5,4175,"MALE","Chinstrap"
"964","Dream",51.75,18.75,199,3575,"MALE","Chinstrap"
"965","Dream",50.75,19.35,195.5,4100,"MALE","Chinstrap"
"966","Dream",50.6,19.45,196.5,3950,"MALE","Chinstrap"
"967","Dream",50.5,18.15,202,3775,"MALE","Chinstrap"
"968","Dream",53.55,18.25,205.5,4000,"MALE","Chinstrap"
"969","Dream",51.4,18.55,193,3875,"MALE","Chinstrap"
"970","Dream",50.6,18.25,198,3875,"MALE","Chinstrap"
"971","Dream",50.5,18.9,200,3800,"MALE","Chinstrap"
"972","Dream",50.4,19.2,196,3687.5,"MALE","Chinstrap"
"973","Dream",51.4,18.65,205.5,4075,"MALE","Chinstrap"
"974","Dream",50.2,19.4,201.5,3787.5,"MALE","Chinstrap"
"975","Dream",51.6,19.45,202.5,4000,"MALE","Chinstrap"
"976","Dream",51.65,20.05,197.5,3850,"MALE","Chinstrap"
"977","Dream",50.75,18.8,199.5,3600,"MALE","Chinstrap"
"978","Dream",50.3,20.15,202,3650,"MALE","Chinstrap"
"979","Dream",51.3,19.7,197,3712.5,"MALE","Chinstrap"
"980","Dream",51.4,18.7,200.5,3800,"MALE","Chinstrap"
"981","Dream",50.35,20.3,194,4325,"MALE","Chinstrap"
"982","Dream",51.75,18.6,199,3950,"MALE","Chinstrap"
"983","Dream",50.75,19.3,193.5,4300,"MALE","Chinstrap"
"984","Dream",52.95,18.5,203,3850,"MALE","Chinstrap"
"985","Dream",51.15,19.7,200,3775,"MALE","Chinstrap"
"986","Dream",50.6,19.35,199,3700,"MALE","Chinstrap"
"987","Dream",49.65,19.15,197,3825,"MALE","Chinstrap"
"988","Dream",51.45,18.6,205.5,3875,"MALE","Chinstrap"
"989","Dream",51.85,19.45,200.5,3800,"MALE","Chinstrap"
"990","Dream",49.25,19.45,200,3950,"MALE","Chinstrap"
"991","Dream",50.15,19.3,204,3925,"MALE","Chinstrap"
"992","Dream",49.35,19.15,202.5,4150,"MALE","Chinstrap"
"993","Dream",50.65,19,202,3725,"MALE","Chinstrap"
"994","Dream",50.9,19.25,198,3900,"MALE","Chinstrap"
"995","Dream",49.65,19.25,196,4550,"MALE","Chinstrap"
"996","Dream",51,19.9,198,4375,"MALE","Chinstrap"
"997","Dream",49.25,19.05,204,3625,"MALE","Chinstrap"
"998","Dream",49.65,19.2,197.5,4450,"MALE","Chinstrap"
"999","Dream",49.1,19.6,198,4000,"MALE","Chinstrap"
"1000","Dream",52.15,19.65,196.5,3637.5,"MALE","Chinstrap"
