"","Island","Culmen Length (mm)","Culmen Depth (mm)","Flipper Length (mm)","Body Mass (g)","Sex","Species"
"749","Biscoe",47.3,14.3,213.5,4937.5,"FEMALE","Gentoo"
"750","Biscoe",46.35,14.25,212,4812.5,"FEMALE","Gentoo"
"751","Biscoe",46.25,13.9,210,4525,"FEMALE","Gentoo"
"752","Biscoe",47.45,13.45,211,4900,"FEMALE","Gentoo"
"753","Biscoe",46.2,14.9,217.5,4600,"FEMALE","Gentoo"
"754","Biscoe",45.95,13.5,211,5075,"FEMALE","Gentoo"
"755","Biscoe",44.35,14.65,212,4675,"FEMALE","Gentoo"
"756","Biscoe",45.1,13.8,209,4912.5,"FEMALE","Gentoo"
"757","Biscoe",44.95,14.45,214.5,4575,"FEMALE","Gentoo"
"758","Biscoe",45.4,14.15,211,4712.5,"FEMALE","Gentoo"
"759","Biscoe",43.75,14.1,212.5,4912.5,"FEMALE","Gentoo"
"760","Biscoe",45.9,14.7,211,4650,"FEMALE","Gentoo"
"761","Biscoe",47.15,14.2,213.5,4887.5,"FEMALE","Gentoo"
"762","Biscoe",44.55,14.15,215.5,4625,"FEMALE","Gentoo"
"763","Biscoe",42.75,13.8,212,4850,"FEMALE","Gentoo"
"764","Biscoe",46,14.5,218,4762.5,"FEMALE","Gentoo"
"765","Biscoe",47.45,13.85,210.5,4300,"FEMALE","Gentoo"
"766","Biscoe",45,14.1,212,4300,"FEMALE","Gentoo"
"767","Biscoe",43.65,13.9,212,4537.5,"FEMALE","Gentoo"
"768","Biscoe",45.2,14.65,211.5,4300,"FEMALE","Gentoo"
"769","Biscoe",46.3,14.3,212.5,4750,"FEMALE","Gentoo"
"770","Biscoe",45.5,14.55,213.5,4875,"FEMALE","Gentoo"
"771","Biscoe",42.15,14.5,210,4775,"FEMALE","Gentoo"
"772","Biscoe",45.35,14.1,212.5,4825,"FEMALE","Gentoo"
"773","Biscoe",46.5,14.25,207,4787.5,"FEMALE","Gentoo"
"774","Biscoe",44.1,14.85,212.5,4425,"FEMALE","Gentoo"
"775","Biscoe",43.55,14.9,215,4500,"FEMALE","Gentoo"
"776","Biscoe",42.65,13.3,213,4525,"FEMALE","Gentoo"
"777","Biscoe",44.5,14.1,215.5,4987.5,"FEMALE","Gentoo"
"778","Biscoe",45.45,14.5,209.5,4537.5,"FEMALE","Gentoo"
"779","Biscoe",45.7,13.8,210,4350,"FEMALE","Gentoo"
"780","Biscoe",42.6,14.2,209.5,4587.5,"FEMALE","Gentoo"
"781","Biscoe",44.85,14.3,214,4400,"FEMALE","Gentoo"
"782","Biscoe",46.45,13.15,210.5,4800,"FEMALE","Gentoo"
"783","Biscoe",42.75,13.85,214.5,4575,"FEMALE","Gentoo"
"784","Biscoe",45.9,13.9,215,4887.5,"FEMALE","Gentoo"
"785","Biscoe",45.5,14.65,208,4700,"FEMALE","Gentoo"
"786","Biscoe",44.45,14.25,212.5,4662.5,"FEMALE","Gentoo"
"787","Biscoe",46.5,14.05,212.5,4475,"FEMALE","Gentoo"
"788","Biscoe",45.4,14.2,205.5,4925,"FEMALE","Gentoo"
"789","Biscoe",45.8,14.95,214.5,4687.5,"FEMALE","Gentoo"
"790","Biscoe",45.6,13.75,209,4500,"FEMALE","Gentoo"
"791","Biscoe",46.1,13.95,215,4325,"FEMALE","Gentoo"
"792","Biscoe",47.85,13.9,211.5,4750,"FEMALE","Gentoo"
"793","Biscoe",44.9,14.1,215,4500,"FEMALE","Gentoo"
"794","Biscoe",44.65,14.95,212,4575,"FEMALE","Gentoo"
"795","Biscoe",48.3,15,211.5,4812.5,"FEMALE","Gentoo"
"796","Biscoe",46.95,13.5,212.5,4837.5,"FEMALE","Gentoo"
"797","Biscoe",44.05,14.7,209.5,4450,"FEMALE","Gentoo"
"798","Biscoe",44.2,13.85,212.5,4612.5,"FEMALE","Gentoo"
"799","Biscoe",46.1,14.1,213,4825,"FEMALE","Gentoo"
"800","Biscoe",44.6,13.95,210,4400,"FEMALE","Gentoo"
"801","Biscoe",47,13.3,213,4350,"FEMALE","Gentoo"
"802","Biscoe",47.5,13.5,214,4662.5,"FEMALE","Gentoo"
"803","Biscoe",43.55,14.25,212.5,4975,"FEMALE","Gentoo"
"804","Biscoe",45.95,14.05,209.5,4850,"FEMALE","Gentoo"
"805","Biscoe",46.85,14.55,212,4587.5,"FEMALE","Gentoo"
"806","Biscoe",46,13.8,216,4175,"FEMALE","Gentoo"
"807","Biscoe",45.35,13.7,214,4350,"FEMALE","Gentoo"
"808","Biscoe",45.95,14.15,203,4787.5,"FEMALE","Gentoo"
"809","Biscoe",45.85,14.2,213,4500,"FEMALE","Gentoo"
"810","Biscoe",46.55,14.7,210,4275,"FEMALE","Gentoo"
"811","Biscoe",45.7,13.45,213,4800,"FEMALE","Gentoo"
"812","Biscoe",43.45,14.4,217,4287.5,"FEMALE","Gentoo"
"813","Biscoe",43.2,13.8,215.5,4775,"FEMALE","Gentoo"
"814","Biscoe",42.65,14.05,211.5,4475,"FEMALE","Gentoo"
"815","Biscoe",47.2,14.2,210,4950,"FEMALE","Gentoo"
"816","Biscoe",44.3,14.5,209.5,4675,"FEMALE","Gentoo"
"817","Biscoe",44.05,13.6,210,4225,"FEMALE","Gentoo"
"818","Biscoe",43.85,13.85,213,4700,"FEMALE","Gentoo"
"819","Biscoe",46.2,14.15,215,4812.5,"FEMALE","Gentoo"
"820","Biscoe",43.35,14.25,211.5,4600,"FEMALE","Gentoo"
"821","Biscoe",47.5,13.8,215,4425,"FEMALE","Gentoo"
"822","Biscoe",48.65,14.55,209.5,4737.5,"FEMALE","Gentoo"
"823","Biscoe",44.7,14,212.5,4825,"FEMALE","Gentoo"
"824","Biscoe",43.45,14.05,212,4662.5,"FEMALE","Gentoo"
"825","Biscoe",45.85,14.15,212.5,4162.5,"FEMALE","Gentoo"
"826","Biscoe",46.65,13.4,207.5,4637.5,"FEMALE","Gentoo"
"827","Biscoe",45.55,13.85,214.5,4525,"FEMALE","Gentoo"
"828","Biscoe",47,14.05,211,4450,"FEMALE","Gentoo"
"829","Biscoe",45.85,14.5,208.5,4550,"FEMALE","Gentoo"
"830","Biscoe",45.6,14.75,213,4450,"FEMALE","Gentoo"
"831","Biscoe",48.85,14.05,212.5,4925,"FEMALE","Gentoo"
"832","Biscoe",45.3,14.35,212.5,4725,"FEMALE","Gentoo"
"833","Biscoe",44.25,13.5,213,4737.5,"FEMALE","Gentoo"
"834","Biscoe",48.1,14.35,213.5,4725,"FEMALE","Gentoo"
"835","Biscoe",47.6,14.6,213,4575,"FEMALE","Gentoo"
"836","Biscoe",44.55,13.45,213,4675,"FEMALE","Gentoo"
"837","Biscoe",46.35,13.85,209,4725,"FEMALE","Gentoo"
"838","Biscoe",45.35,14.1,213.5,4575,"FEMALE","Gentoo"
"839","Biscoe",45.9,14.3,214,4875,"FEMALE","Gentoo"
"840","Biscoe",45.55,14.05,213.5,4287.5,"FEMALE","Gentoo"
"841","Biscoe",44.1,14.1,214.5,4675,"FEMALE","Gentoo"
"842","Biscoe",45.7,13.8,216,4700,"FEMALE","Gentoo"
"843","Biscoe",43.15,13.95,210.5,4550,"FEMALE","Gentoo"
"844","Biscoe",46.15,14.45,213.5,4837.5,"FEMALE","Gentoo"
"845","Biscoe",43.9,14.55,211,4400,"FEMALE","Gentoo"
"846","Biscoe",47.5,14.35,210,4875,"FEMALE","Gentoo"
"847","Biscoe",45.7,13.95,214,4425,"FEMALE","Gentoo"
"848","Biscoe",45.2,15,217.5,4512.5,"FEMALE","Gentoo"
"849","Biscoe",44.1,14.35,213,4325,"FEMALE","Gentoo"
"850","Biscoe",47.8,14.85,215,4762.5,"FEMALE","Gentoo"
"851","Biscoe",46.3,13.95,218,4850,"FEMALE","Gentoo"
"852","Biscoe",43,14.4,218.5,4712.5,"FEMALE","Gentoo"
"853","Biscoe",44.85,13.9,213,4762.5,"FEMALE","Gentoo"
"854","Biscoe",45.55,14.25,210,4825,"FEMALE","Gentoo"
"855","Biscoe",47.85,13.55,211.5,4862.5,"FEMALE","Gentoo"
"856","Biscoe",44.5,14.25,214.5,4475,"FEMALE","Gentoo"
"857","Biscoe",46.55,14.1,215.5,4862.5,"FEMALE","Gentoo"
"858","Biscoe",44.45,14.65,210,4787.5,"FEMALE","Gentoo"
"859","Biscoe",45.85,14.6,205.5,4725,"FEMALE","Gentoo"
"860","Biscoe",44.55,14.4,211,4637.5,"FEMALE","Gentoo"
"861","Biscoe",46.05,14.1,213,4775,"FEMALE","Gentoo"
"862","Biscoe",47.15,14.8,213,4837.5,"FEMALE","Gentoo"
"863","Biscoe",43,14.75,210,4400,"FEMALE","Gentoo"
"864","Biscoe",47.9,13.4,211,4425,"FEMALE","Gentoo"
"865","Biscoe",46.2,13.95,218.5,4612.5,"FEMALE","Gentoo"
"866","Biscoe",45.4,13.65,211.5,4475,"FEMALE","Gentoo"
"867","Biscoe",47.85,14.55,214,4350,"FEMALE","Gentoo"
"868","Biscoe",43.1,14.3,215,4450,"FEMALE","Gentoo"
"869","Biscoe",45.15,13.7,212.5,4750,"FEMALE","Gentoo"
"870","Biscoe",47.05,14.55,215.5,4625,"FEMALE","Gentoo"
"871","Biscoe",44.35,14.4,209,4975,"FEMALE","Gentoo"
"872","Biscoe",46.25,14.7,211.5,4350,"FEMALE","Gentoo"
"873","Biscoe",45.15,13.8,208.5,4300,"FEMALE","Gentoo"
"874","Biscoe",46.35,13.3,211.5,4525,"FEMALE","Gentoo"
"875","Biscoe",46.85,14.5,213,4750,"FEMALE","Gentoo"
"876","Biscoe",44.35,14.5,215,4487.5,"FEMALE","Gentoo"
"877","Biscoe",47.4,13.7,215,4700,"FEMALE","Gentoo"
"878","Biscoe",44.2,14.55,216,4300,"FEMALE","Gentoo"
"879","Biscoe",45.25,13.85,209,4687.5,"FEMALE","Gentoo"
"880","Biscoe",45.55,14.25,210,4700,"FEMALE","Gentoo"
"881","Biscoe",45.5,14.1,211.5,4812.5,"FEMALE","Gentoo"
"882","Biscoe",46.85,14.3,214.5,4925,"FEMALE","Gentoo"
"883","Biscoe",46.05,14.2,214,4737.5,"FEMALE","Gentoo"
"884","Biscoe",46.65,13.6,209,4900,"FEMALE","Gentoo"
"885","Biscoe",46.5,14.45,209,4650,"FEMALE","Gentoo"
"886","Biscoe",44.6,14.25,209.5,4750,"FEMALE","Gentoo"
"887","Biscoe",46.8,14.05,213,4775,"FEMALE","Gentoo"
"888","Biscoe",46.3,14.9,213.5,4600,"FEMALE","Gentoo"
"889","Biscoe",47.05,14.05,210.5,4475,"FEMALE","Gentoo"
"890","Biscoe",45.1,14.15,212,4650,"FEMALE","Gentoo"
"891","Biscoe",48.7,14.25,216,4650,"FEMALE","Gentoo"
"892","Biscoe",43.5,14.25,211.5,4975,"FEMALE","Gentoo"
"893","Biscoe",46.15,14.25,212,4262.5,"FEMALE","Gentoo"
"894","Biscoe",47.6,13.6,217.5,4250,"FEMALE","Gentoo"
"895","Biscoe",43.2,14.05,209.5,4650,"FEMALE","Gentoo"
"896","Biscoe",43.95,14.75,216,4850,"FEMALE","Gentoo"
"897","Biscoe",46.5,14.85,216,4787.5,"FEMALE","Gentoo"
"898","Biscoe",46.35,13.35,213.5,4575,"FEMALE","Gentoo"
"899","Biscoe",45.4,14.5,211,4762.5,"FEMALE","Gentoo"
"900","Biscoe",47.85,14.75,210.5,4825,"FEMALE","Gentoo"
"901","Biscoe",49.45,14.8,212,4625,"FEMALE","Gentoo"
"902","Biscoe",48.05,14.45,212,4625,"FEMALE","Gentoo"
"903","Biscoe",44.25,14.45,215,4600,"FEMALE","Gentoo"
"904","Biscoe",41.3,14.75,213,4950,"FEMALE","Gentoo"
"905","Biscoe",46.1,13.65,215,4612.5,"FEMALE","Gentoo"
"906","Biscoe",45.65,14.2,216.5,4625,"FEMALE","Gentoo"
"907","Biscoe",44.05,14.6,216,4475,"FEMALE","Gentoo"
"908","Biscoe",49.8,14.85,212.5,4787.5,"FEMALE","Gentoo"
"909","Biscoe",45.8,13.85,211,4625,"FEMALE","Gentoo"
"910","Biscoe",47.35,14,218.5,4350,"FEMALE","Gentoo"
"911","Biscoe",47.25,14.4,213.5,4862.5,"FEMALE","Gentoo"
"912","Biscoe",44.7,14.15,217.5,4662.5,"FEMALE","Gentoo"
"913","Biscoe",46.15,13.4,209.5,4537.5,"FEMALE","Gentoo"
"914","Biscoe",45.4,13.55,211.5,4550,"FEMALE","Gentoo"
"915","Biscoe",43.75,14.3,215,4887.5,"FEMALE","Gentoo"
"916","Biscoe",46.4,14.5,214,4900,"FEMALE","Gentoo"
"917","Biscoe",45.8,14.4,210,4450,"FEMALE","Gentoo"
"918","Biscoe",47.15,14.25,211.5,4650,"FEMALE","Gentoo"
"919","Biscoe",47.45,14.05,211,4525,"FEMALE","Gentoo"
"920","Biscoe",43.3,13.75,206,4775,"FEMALE","Gentoo"
"921","Biscoe",47.15,14.55,215.5,4475,"FEMALE","Gentoo"
"922","Biscoe",45,13.8,213.5,4175,"FEMALE","Gentoo"
"923","Biscoe",45.7,15.1,212.5,4800,"FEMALE","Gentoo"
"924","Biscoe",45.9,14.05,209.5,4550,"FEMALE","Gentoo"
"925","Biscoe",45.85,14.1,212,5175,"FEMALE","Gentoo"
"926","Biscoe",43.7,14.1,212,4925,"FEMALE","Gentoo"
"927","Biscoe",43.15,13.85,216.5,4737.5,"FEMALE","Gentoo"
"928","Biscoe",45.2,14.35,218.5,4475,"FEMALE","Gentoo"
"929","Biscoe",44.25,14.45,215.5,4512.5,"FEMALE","Gentoo"
"930","Biscoe",44.8,14,213.5,4575,"FEMALE","Gentoo"
"931","Biscoe",48.1,14.25,213.5,4625,"FEMALE","Gentoo"
"932","Biscoe",46,13.9,208.5,4837.5,"FEMALE","Gentoo"
"933","Biscoe",46.1,14.6,212.5,4500,"FEMALE","Gentoo"
"934","Biscoe",44.25,14.5,206.5,5062.5,"FEMALE","Gentoo"
"935","Biscoe",45.05,13.85,209.5,4650,"FEMALE","Gentoo"
"936","Biscoe",46.8,14.85,211.5,4762.5,"FEMALE","Gentoo"
"937","Biscoe",47.55,14.1,214,4575,"FEMALE","Gentoo"
"938","Biscoe",43.35,14.7,212.5,4737.5,"FEMALE","Gentoo"
"939","Biscoe",46.45,14.05,211,4300,"FEMALE","Gentoo"
"940","Biscoe",43.1,14.5,214,4537.5,"FEMALE","Gentoo"
"941","Biscoe",46.3,14.15,213.5,4875,"FEMALE","Gentoo"
"942","Biscoe",43.85,14.7,210,4750,"FEMALE","Gentoo"
"943","Biscoe",44.5,14.5,215,4825,"FEMALE","Gentoo"
"944","Biscoe",43.3,14.5,213,4425,"FEMALE","Gentoo"
"945","Biscoe",44.5,14.2,219,4337.5,"FEMALE","Gentoo"
"946","Biscoe",42.8,15,213.5,4550,"FEMALE","Gentoo"
"947","Biscoe",44.45,14.1,211,4450,"FEMALE","Gentoo"
"948","Biscoe",43.45,14.2,213.5,4875,"FEMALE","Gentoo"
"949","Biscoe",44.7,14.4,208.5,4650,"FEMALE","Gentoo"
"950","Biscoe",44.7,14.45,212,4800,"FEMALE","Gentoo"
"951","Biscoe",45,14.85,215,4412.5,"FEMALE","Gentoo"
"952","Biscoe",46.35,14.15,209,4537.5,"FEMALE","Gentoo"
"953","Biscoe",45.6,14.2,213.5,4650,"FEMALE","Gentoo"
"954","Biscoe",46.95,14.6,214,4925,"FEMALE","Gentoo"
"955","Biscoe",45.2,14.45,215.5,4700,"FEMALE","Gentoo"
"956","Biscoe",46.45,14.3,211.5,4612.5,"FEMALE","Gentoo"
"957","Biscoe",47.45,14.4,218,4900,"FEMALE","Gentoo"
"958","Biscoe",43.3,14.2,214,4687.5,"FEMALE","Gentoo"
"959","Biscoe",44.35,14.5,214,4300,"FEMALE","Gentoo"
"960","Biscoe",47.95,14.25,210.5,4775,"FEMALE","Gentoo"
"961","Biscoe",44.55,13.95,209.5,4662.5,"FEMALE","Gentoo"
"962","Biscoe",46.2,14.55,216,4862.5,"FEMALE","Gentoo"
"963","Biscoe",44.3,14.25,212.5,4425,"FEMALE","Gentoo"
"964","Biscoe",46.15,14.4,214,4775,"FEMALE","Gentoo"
"965","Biscoe",47,13.85,212.5,4500,"FEMALE","Gentoo"
"966","Biscoe",45.3,14.55,211,4612.5,"FEMALE","Gentoo"
"967","Biscoe",47,14.3,217.5,4625,"FEMALE","Gentoo"
"968","Biscoe",42.95,14.45,209.5,4787.5,"FEMALE","Gentoo"
"969","Biscoe",47.85,13.7,211,4512.5,"FEMALE","Gentoo"
"970","Biscoe",44.45,14.45,212,4400,"FEMALE","Gentoo"
"971","Biscoe",43.5,13.8,214.5,4837.5,"FEMALE","Gentoo"
"972","Biscoe",46.75,14.15,214,4750,"FEMALE","Gentoo"
"973","Biscoe",42.65,14.75,209,4450,"FEMALE","Gentoo"
"974","Biscoe",44.5,13.7,216.5,4325,"FEMALE","Gentoo"
"975","Biscoe",43.8,13.95,214,4650,"FEMALE","Gentoo"
"976","Biscoe",47.6,14.5,213,4412.5,"FEMALE","Gentoo"
"977","Biscoe",44.9,13.8,216.5,4900,"FEMALE","Gentoo"
"978","Biscoe",46.8,14.4,209,4800,"FEMALE","Gentoo"
"979","Biscoe",42.6,14.6,214,4525,"FEMALE","Gentoo"
"980","Biscoe",44.5,14.5,211.5,4875,"FEMALE","Gentoo"
"981","Biscoe",45.35,13.85,217,4725,"FEMALE","Gentoo"
"982","Biscoe",45.8,14.65,213,4600,"FEMALE","Gentoo"
"983","Biscoe",43.05,14.2,209.5,4737.5,"FEMALE","Gentoo"
"984","Biscoe",45.8,13.6,212,4837.5,"FEMALE","Gentoo"
"985","Biscoe",43.75,13.35,214.5,4675,"FEMALE","Gentoo"
"986","Biscoe",45.05,14.15,215,4950,"FEMALE","Gentoo"
"987","Biscoe",45.85,14.35,212.5,4775,"FEMALE","Gentoo"
"988","Biscoe",47.1,14.6,207.5,5000,"FEMALE","Gentoo"
"989","Biscoe",43.15,13.95,216.5,4787.5,"FEMALE","Gentoo"
"990","Biscoe",44.2,14.1,210.5,5037.5,"FEMALE","Gentoo"
"991","Biscoe",45.05,14.6,217.5,4525,"FEMALE","Gentoo"
"992","Biscoe",47.85,14.15,208,4900,"FEMALE","Gentoo"
"993","Biscoe",46,14.6,208,4725,"FEMALE","Gentoo"
"994","Biscoe",44.6,14.15,214.5,4650,"FEMALE","Gentoo"
"995","Biscoe",45.8,14.45,212.5,4775,"FEMALE","Gentoo"
"996","Biscoe",47.35,14.8,219,4550,"FEMALE","Gentoo"
"997","Biscoe",47.2,14.05,216,4537.5,"FEMALE","Gentoo"
"998","Biscoe",45.85,14.35,217,4600,"FEMALE","Gentoo"
"999","Biscoe",47.95,14.35,213,4700,"FEMALE","Gentoo"
"1000","Biscoe",44.7,14.05,215.5,4200,"FEMALE","Gentoo"
